new_frame_id,source_sequence,source_radar_file,source_label_file,new_radar_file,new_label_file,target_count,class_ids,class_counts,px_min,px_max,py_min,py_max,range_min,range_max,azimuth_min,azimuth_max,selection_reason
d1a_000081,2019_04_30_mlms000,000226.mat,0000000226.csv,2019_04_30_mlms000__000226.mat,2019_04_30_mlms000__0000000226.csv,2,0;80,0:1;80:1,0.86,1.68,6.33,7.7,6.3881530977270735,7.881142049221039,7.736889761795994,12.308015817427925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000082,2019_04_30_mlms000,000228.mat,0000000228.csv,2019_04_30_mlms000__000228.mat,2019_04_30_mlms000__0000000228.csv,2,0;80,0:1;80:1,0.86,1.68,6.33,7.7,6.3881530977270735,7.881142049221039,7.736889761795994,12.308015817427925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000083,2019_04_30_mlms000,000229.mat,0000000229.csv,2019_04_30_mlms000__000229.mat,2019_04_30_mlms000__0000000229.csv,2,0;80,0:1;80:1,0.86,1.68,6.33,7.7,6.3881530977270735,7.881142049221039,7.736889761795994,12.308015817427925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000084,2019_04_30_mlms000,000230.mat,0000000230.csv,2019_04_30_mlms000__000230.mat,2019_04_30_mlms000__0000000230.csv,2,0;80,0:1;80:1,0.86,1.68,6.33,7.7,6.3881530977270735,7.881142049221039,7.736889761795994,12.308015817427925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000085,2019_04_30_mlms000,000231.mat,0000000231.csv,2019_04_30_mlms000__000231.mat,2019_04_30_mlms000__0000000231.csv,2,0;80,0:1;80:1,0.86,1.68,6.33,7.7,6.3881530977270735,7.881142049221039,7.736889761795994,12.308015817427925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000086,2019_04_30_mlms000,000232.mat,0000000232.csv,2019_04_30_mlms000__000232.mat,2019_04_30_mlms000__0000000232.csv,2,0;80,0:1;80:1,0.68,1.59,6.57,7.94,6.605096517084364,8.097635457341854,5.909116435963032,11.323808903759335,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000087,2019_04_30_mlms000,000233.mat,0000000233.csv,2019_04_30_mlms000__000233.mat,2019_04_30_mlms000__0000000233.csv,2,0;80,0:1;80:1,0.68,1.59,6.57,7.94,6.605096517084364,8.097635457341854,5.909116435963032,11.323808903759335,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000088,2019_04_30_mlms000,000234.mat,0000000234.csv,2019_04_30_mlms000__000234.mat,2019_04_30_mlms000__0000000234.csv,2,0;80,0:1;80:1,0.68,1.59,6.57,7.94,6.605096517084364,8.097635457341854,5.909116435963032,11.323808903759335,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000089,2019_04_30_mlms000,000257.mat,0000000257.csv,2019_04_30_mlms000__000257.mat,2019_04_30_mlms000__0000000257.csv,2,0;80,0:1;80:1,0.54,1.76,7.65,8.77,7.669035141398168,8.944858858584633,4.037710620977124,11.347618795824875,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000090,2019_04_30_mlms000,000262.mat,0000000262.csv,2019_04_30_mlms000__000262.mat,2019_04_30_mlms000__0000000262.csv,2,0;80,0:1;80:1,0.56,1.66,7.86,9.01,7.879923857500147,9.161642865774676,4.0752558796333656,10.439093875962751,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000091,2019_04_30_mlms000,000264.mat,0000000264.csv,2019_04_30_mlms000__000264.mat,2019_04_30_mlms000__0000000264.csv,2,0;80,0:1;80:1,0.56,1.66,7.86,9.01,7.879923857500147,9.161642865774676,4.0752558796333656,10.439093875962751,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000092,2019_04_30_mlms000,000280.mat,0000000280.csv,2019_04_30_mlms000__000280.mat,2019_04_30_mlms000__0000000280.csv,2,0;80,0:1;80:1,0.59,2.08,8.29,9.58,8.31096865593897,9.803203558021226,4.070881474809886,12.249874938374758,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000093,2019_04_30_mlms000,000282.mat,0000000282.csv,2019_04_30_mlms000__000282.mat,2019_04_30_mlms000__0000000282.csv,2,0;80,0:1;80:1,0.74,1.97,8.49,9.82,8.522188686012532,10.015652749571542,4.981389171052858,11.343589673700658,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000094,2019_04_30_mlms000,000286.mat,0000000286.csv,2019_04_30_mlms000__000286.mat,2019_04_30_mlms000__0000000286.csv,2,0;80,0:1;80:1,0.76,2.06,8.7,10.24,8.73313231320813,10.445151985490686,4.9924748919854025,11.374478950109024,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000095,2019_04_30_mlms000,000288.mat,0000000288.csv,2019_04_30_mlms000__000288.mat,2019_04_30_mlms000__0000000288.csv,2,0;80,0:1;80:1,0.76,2.06,8.7,10.24,8.73313231320813,10.445151985490686,4.9924748919854025,11.374478950109024,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=2
d1a_000096,2019_04_30_mlms000,000289.mat,0000000289.csv,2019_04_30_mlms000__000289.mat,2019_04_30_mlms000__0000000289.csv,2,0;80,0:1;80:1,0.76,2.55,8.7,10.12,8.73313231320813,10.436325981876955,4.9924748919854025,14.142765826278925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000097,2019_04_30_mlms000,000290.mat,0000000290.csv,2019_04_30_mlms000__000290.mat,2019_04_30_mlms000__0000000290.csv,2,0;80,0:1;80:1,0.76,2.55,8.7,10.12,8.73313231320813,10.436325981876955,4.9924748919854025,14.142765826278925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000098,2019_04_30_mlms000,000291.mat,0000000291.csv,2019_04_30_mlms000__000291.mat,2019_04_30_mlms000__0000000291.csv,2,0;80,0:1;80:1,0.76,2.55,8.7,10.12,8.73313231320813,10.436325981876955,4.9924748919854025,14.142765826278925,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=3
d1a_000099,2019_04_30_mlms000,000298.mat,0000000298.csv,2019_04_30_mlms000__000298.mat,2019_04_30_mlms000__0000000298.csv,2,0;80,0:1;80:1,0.78,2.53,8.91,10.79,8.944076251911094,11.082644088844502,5.00303770504652,13.196116064986597,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000100,2019_04_30_mlms000,000300.mat,0000000300.csv,2019_04_30_mlms000__000300.mat,2019_04_30_mlms000__0000000300.csv,2,0;80,0:1;80:1,0.78,2.53,8.91,10.79,8.944076251911094,11.082644088844502,5.00303770504652,13.196116064986597,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000101,2019_04_30_mlms000,000303.mat,0000000303.csv,2019_04_30_mlms000__000303.mat,2019_04_30_mlms000__0000000303.csv,2,0;80,0:1;80:1,0.79,2.53,9.13,10.79,9.164114796312845,11.082644088844502,4.9453676135612925,13.196116064986597,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000102,2019_04_30_mlms000,000305.mat,0000000305.csv,2019_04_30_mlms000__000305.mat,2019_04_30_mlms000__0000000305.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000103,2019_04_30_mlms000,000306.mat,0000000306.csv,2019_04_30_mlms000__000306.mat,2019_04_30_mlms000__0000000306.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000104,2019_04_30_mlms000,000308.mat,0000000308.csv,2019_04_30_mlms000__000308.mat,2019_04_30_mlms000__0000000308.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000105,2019_04_30_mlms000,000309.mat,0000000309.csv,2019_04_30_mlms000__000309.mat,2019_04_30_mlms000__0000000309.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000106,2019_04_30_mlms000,000310.mat,0000000310.csv,2019_04_30_mlms000__000310.mat,2019_04_30_mlms000__0000000310.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000107,2019_04_30_mlms000,000311.mat,0000000311.csv,2019_04_30_mlms000__000311.mat,2019_04_30_mlms000__0000000311.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000108,2019_04_30_mlms000,000312.mat,0000000312.csv,2019_04_30_mlms000__000312.mat,2019_04_30_mlms000__0000000312.csv,2,0;80,0:1;80:1,0.81,2.58,9.34,10.99,9.37505733315802,11.288777613187355,4.956504778541402,13.211457894086829,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=2
d1a_000109,2019_04_30_mlms000,000327.mat,0000000327.csv,2019_04_30_mlms000__000327.mat,2019_04_30_mlms000__0000000327.csv,2,0;80,0:1;80:1,1.03,2.96,9.96,11.78,10.013116398005169,12.146192819151192,5.904178459041946,14.104888538332544,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000110,2019_04_30_mlms000,000330.mat,0000000330.csv,2019_04_30_mlms000__000330.mat,2019_04_30_mlms000__0000000330.csv,2,0;80,0:1;80:1,1.03,2.96,9.96,11.78,10.013116398005169,12.146192819151192,5.904178459041946,14.104888538332544,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000111,2019_04_30_mlms000,000333.mat,0000000333.csv,2019_04_30_mlms000__000333.mat,2019_04_30_mlms000__0000000333.csv,2,0;80,0:1;80:1,1.05,2.87,10.17,12.24,10.2240598589797,12.571972796661628,5.894608147035544,13.196157187136642,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000112,2019_04_30_mlms000,000338.mat,0000000338.csv,2019_04_30_mlms000__000338.mat,2019_04_30_mlms000__0000000338.csv,2,0;80,0:1;80:1,1.05,2.87,10.17,12.24,10.2240598589797,12.571972796661628,5.894608147035544,13.196157187136642,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000113,2019_04_30_mlms000,000339.mat,0000000339.csv,2019_04_30_mlms000__000339.mat,2019_04_30_mlms000__0000000339.csv,2,0;80,0:1;80:1,1.07,2.87,10.38,12.24,10.435003593674514,12.571972796661628,5.885424762747288,13.196157187136642,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000114,2019_04_30_mlms000,000342.mat,0000000342.csv,2019_04_30_mlms000__000342.mat,2019_04_30_mlms000__0000000342.csv,2,0;80,0:1;80:1,1.07,2.97,10.38,12.65,10.435003593674514,12.993975527143338,5.885424762747288,13.212746878335242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000115,2019_04_30_mlms000,000344.mat,0000000344.csv,2019_04_30_mlms000__000344.mat,2019_04_30_mlms000__0000000344.csv,2,0;80,0:1;80:1,1.26,2.97,10.58,12.65,10.654764192604171,12.993975527143338,6.791517324160331,13.212746878335242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000116,2019_04_30_mlms000,000349.mat,0000000349.csv,2019_04_30_mlms000__000349.mat,2019_04_30_mlms000__0000000349.csv,2,0;80,0:1;80:1,1.26,3.06,10.58,13.07,10.654764192604171,13.423431007011583,6.791517324160331,13.176974735110159,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000117,2019_04_30_mlms000,000361.mat,0000000361.csv,2019_04_30_mlms000__000361.mat,2019_04_30_mlms000__0000000361.csv,2,0;80,0:1;80:1,1.48,3.16,10.98,13.48,11.079296006515937,13.845432459840321,7.676660413150434,13.193128875942454,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000118,2019_04_30_mlms000,000362.mat,0000000362.csv,2019_04_30_mlms000__000362.mat,2019_04_30_mlms000__0000000362.csv,2,0;80,0:1;80:1,1.48,3.16,10.98,13.48,11.079296006515937,13.845432459840321,7.676660413150434,13.193128875942454,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=3
d1a_000119,2019_04_30_mlms000,000368.mat,0000000368.csv,2019_04_30_mlms000__000368.mat,2019_04_30_mlms000__0000000368.csv,3,0;80,0:1;80:2,-6.17,3.21,11.42,21.5,11.500695631134667,22.36780945913122,-16.012247983748583,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000120,2019_04_30_mlms000,000369.mat,0000000369.csv,2019_04_30_mlms000__000369.mat,2019_04_30_mlms000__0000000369.csv,3,0;80,0:1;80:2,-6.17,3.21,11.42,21.5,11.500695631134667,22.36780945913122,-16.012247983748583,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000121,2019_04_30_mlms000,000371.mat,0000000371.csv,2019_04_30_mlms000__000371.mat,2019_04_30_mlms000__0000000371.csv,3,0;80,0:1;80:2,-6.21,3.21,11.42,20.38,11.500695631134667,21.305128490577097,-16.946529253131207,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000122,2019_04_30_mlms000,000372.mat,0000000372.csv,2019_04_30_mlms000__000372.mat,2019_04_30_mlms000__0000000372.csv,3,0;80,0:1;80:2,-6.21,3.21,11.42,20.38,11.500695631134667,21.305128490577097,-16.946529253131207,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000123,2019_04_30_mlms000,000373.mat,0000000373.csv,2019_04_30_mlms000__000373.mat,2019_04_30_mlms000__0000000373.csv,3,0;80,0:1;80:2,-6.48,3.21,11.42,20.07,11.500695631134667,21.09017069632202,-17.893709245704272,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000124,2019_04_30_mlms000,000374.mat,0000000374.csv,2019_04_30_mlms000__000374.mat,2019_04_30_mlms000__0000000374.csv,3,0;80,0:1;80:2,-6.41,3.21,11.42,19.87,11.500695631134667,20.87833805646417,-17.879539094106356,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000125,2019_04_30_mlms000,000375.mat,0000000375.csv,2019_04_30_mlms000__000375.mat,2019_04_30_mlms000__0000000375.csv,3,0;80,0:1;80:2,-6.6,3.31,11.42,19.36,11.500695631134667,20.45408516653825,-18.82471001824007,13.211072415065189,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000126,2019_04_30_mlms000,000376.mat,0000000376.csv,2019_04_30_mlms000__000376.mat,2019_04_30_mlms000__0000000376.csv,3,0;80,0:1;80:2,-6.6,3.31,11.42,19.36,11.500695631134667,20.45408516653825,-18.82471001824007,13.211072415065189,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000127,2019_04_30_mlms000,000378.mat,0000000378.csv,2019_04_30_mlms000__000378.mat,2019_04_30_mlms000__0000000378.csv,3,0;80,0:1;80:2,-6.6,3.59,11.61,19.36,11.715673262770688,20.45408516653825,-18.82471001824007,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000128,2019_04_30_mlms000,000379.mat,0000000379.csv,2019_04_30_mlms000__000379.mat,2019_04_30_mlms000__0000000379.csv,3,0;80,0:1;80:2,-6.4,3.59,11.61,18.75,11.715673262770688,19.812180596794487,-18.846483657614908,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000129,2019_04_30_mlms000,000381.mat,0000000381.csv,2019_04_30_mlms000__000381.mat,2019_04_30_mlms000__0000000381.csv,3,0;80,0:1;80:2,-6.26,3.59,11.61,18.35,11.715673262770688,19.38840117183467,-18.836788347260622,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000130,2019_04_30_mlms000,000383.mat,0000000383.csv,2019_04_30_mlms000__000383.mat,2019_04_30_mlms000__0000000383.csv,3,0;80,0:1;80:2,-6.72,3.59,11.61,17.73,11.715673262770688,18.9607832116714,-20.75764064892065,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000131,2019_04_30_mlms000,000384.mat,0000000384.csv,2019_04_30_mlms000__000384.mat,2019_04_30_mlms000__0000000384.csv,3,0;80,0:1;80:2,-6.12,3.59,11.61,17.95,11.715673262770688,18.964622326848485,-18.826659738504055,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_000132,2019_04_30_mlms000,000388.mat,0000000388.csv,2019_04_30_mlms000__000388.mat,2019_04_30_mlms000__0000000388.csv,3,0;80,0:1;80:2,-6.42,3.41,12.01,16.93,12.147118999993372,18.10638837537735,-20.76715347125489,13.216324063790612,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000133,2019_04_30_mlms000,000391.mat,0000000391.csv,2019_04_30_mlms000__000391.mat,2019_04_30_mlms000__0000000391.csv,3,0;80,0:1;80:2,-6.66,3.5,12.01,15.92,12.147118999993372,17.25694063268458,-22.70159195619514,13.19345270837092,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000134,2019_04_30_mlms000,000395.mat,0000000395.csv,2019_04_30_mlms000__000395.mat,2019_04_30_mlms000__0000000395.csv,3,0;80,0:1;80:2,-7.1,3.5,12.01,14.93,12.147118999993372,16.405916615660338,-25.643524596894633,13.19345270837092,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000135,2019_04_30_mlms000,000403.mat,0000000403.csv,2019_04_30_mlms000__000403.mat,2019_04_30_mlms000__0000000403.csv,3,0;80,0:1;80:2,-6.83,3.35,12.43,15.41,12.571368262842354,15.769927076559359,-27.680495840691357,12.264773727892402,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000136,2019_04_30_mlms000,000409.mat,0000000409.csv,2019_04_30_mlms000__000409.mat,2019_04_30_mlms000__0000000409.csv,3,0;80,0:1;80:2,-6.87,3.65,12.02,15.56,12.782304174130735,15.982368410220058,-29.75001440743853,13.201518064993559,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000137,2019_04_30_mlms000,000412.mat,0000000412.csv,2019_04_30_mlms000__000412.mat,2019_04_30_mlms000__0000000412.csv,3,0;80,0:1;80:2,-7.27,3.7,10.78,15.76,12.99644566795091,16.18850209253469,-33.99560952890935,13.212147644119785,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000138,2019_04_30_mlms000,000418.mat,0000000418.csv,2019_04_30_mlms000__000418.mat,2019_04_30_mlms000__0000000418.csv,3,0;80,0:1;80:2,-7.55,3.75,9.51,15.97,12.142594450940045,16.404371368632205,-38.44610151446893,13.2145209245576,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_000139,2019_04_30_mlms000,000434.mat,0000000434.csv,2019_04_30_mlms000__000434.mat,2019_04_30_mlms000__0000000434.csv,3,0;80,0:1;80:2,-7.6,4.26,5.48,16.94,9.369653141925799,17.467432553183084,-54.206412239504814,14.115798789631784,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_000140,2019_04_30_mlms000,000437.mat,0000000437.csv,2019_04_30_mlms000__000437.mat,2019_04_30_mlms000__0000000437.csv,3,0;80,0:1;80:2,-7.22,4.26,4.91,16.94,8.73135155631704,17.467432553183084,-55.78212732623269,14.115798789631784,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_000141,2019_04_30_mlms000,000440.mat,0000000440.csv,2019_04_30_mlms000__000440.mat,2019_04_30_mlms000__0000000440.csv,3,0;80,0:1;80:2,-7.05,4.04,4.79,17.22,8.523297483955373,17.68756625429287,-55.80653311152284,13.203423268047743,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_000142,2019_04_30_mlms000,000444.mat,0000000444.csv,2019_04_30_mlms000__000444.mat,2019_04_30_mlms000__0000000444.csv,2,0;80,0:1;80:1,3.21,3.85,13.69,17.7,14.061301504483858,18.113875896671036,12.2714930640306,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000143,2019_04_30_mlms000,000445.mat,0000000445.csv,2019_04_30_mlms000__000445.mat,2019_04_30_mlms000__0000000445.csv,2,0;80,0:1;80:1,3.21,3.85,13.69,17.7,14.061301504483858,18.113875896671036,12.2714930640306,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000144,2019_04_30_mlms000,000446.mat,0000000446.csv,2019_04_30_mlms000__000446.mat,2019_04_30_mlms000__0000000446.csv,2,0;80,0:1;80:1,3.21,3.85,13.69,17.7,14.061301504483858,18.113875896671036,12.2714930640306,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000145,2019_04_30_mlms000,000447.mat,0000000447.csv,2019_04_30_mlms000__000447.mat,2019_04_30_mlms000__0000000447.csv,2,0;80,0:1;80:1,3.21,3.85,13.69,17.7,14.061301504483858,18.113875896671036,12.2714930640306,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000146,2019_04_30_mlms000,000448.mat,0000000448.csv,2019_04_30_mlms000__000448.mat,2019_04_30_mlms000__0000000448.csv,2,0;80,0:1;80:1,3.21,3.85,13.69,17.7,14.061301504483858,18.113875896671036,12.2714930640306,13.19618959822981,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000147,2019_04_30_mlms000,000449.mat,0000000449.csv,2019_04_30_mlms000__000449.mat,2019_04_30_mlms000__0000000449.csv,2,0;80,0:1;80:1,3.26,3.85,13.9,17.7,14.277170588040194,18.113875896671036,12.2714930640306,13.19915776502766,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000148,2019_04_30_mlms000,000450.mat,0000000450.csv,2019_04_30_mlms000__000450.mat,2019_04_30_mlms000__0000000450.csv,2,0;80,0:1;80:1,3.26,3.85,13.9,17.7,14.277170588040194,18.113875896671036,12.2714930640306,13.19915776502766,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000149,2019_04_30_mlms000,000451.mat,0000000451.csv,2019_04_30_mlms000__000451.mat,2019_04_30_mlms000__0000000451.csv,2,0;80,0:1;80:1,3.26,3.85,13.9,17.7,14.277170588040194,18.113875896671036,12.2714930640306,13.19915776502766,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000150,2019_04_30_mlms000,000452.mat,0000000452.csv,2019_04_30_mlms000__000452.mat,2019_04_30_mlms000__0000000452.csv,2,0;80,0:1;80:1,3.26,3.85,13.9,17.7,14.277170588040194,18.113875896671036,12.2714930640306,13.19915776502766,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000151,2019_04_30_mlms000,000453.mat,0000000453.csv,2019_04_30_mlms000__000453.mat,2019_04_30_mlms000__0000000453.csv,2,0;80,0:1;80:1,3.26,3.85,13.9,17.7,14.277170588040194,18.113875896671036,12.2714930640306,13.19915776502766,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000152,2019_04_30_mlms000,000459.mat,0000000459.csv,2019_04_30_mlms000__000459.mat,2019_04_30_mlms000__0000000459.csv,2,0;80,0:1;80:1,3.31,3.94,14.1,18.11,14.483304181021676,18.533636987920097,12.27396774144372,13.211072415065189,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
d1a_000153,2019_04_30_mlms000,000463.mat,0000000463.csv,2019_04_30_mlms000__000463.mat,2019_04_30_mlms000__0000000463.csv,2,0;80,0:1;80:1,3.59,3.99,14.26,18.32,14.704954947227822,18.749466659081268,12.286845020261556,14.130744090651698,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
